,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
10392,18 | ACT I SCENE XVIII,da_slap,May-29 2020,Annnddd... shit just got real,0.474,0.526,0.0,-0.5574
10393,18 | ACT I SCENE XVIII,da_slap,May-29 2020,NO!                  ,1.0,0.0,0.0,-0.3595
10394,18 | ACT I SCENE XVIII,Liantra,Apr-13 2020,Me too!                  ,0.0,1.0,0.0,0.0
10395,18 | ACT I SCENE XVIII,sarcastic-human,Mar-11 2020,Hell nah                  ,1.0,0.0,0.0,-0.7184
10396,18 | ACT I SCENE XVIII,Luciaq08,Jan-27 2020,Oh Deimos you are dead                  ,0.518,0.482,0.0,-0.6486
10397,18 | ACT I SCENE XVIII,Mina292,Jan-25 2020,Nooooo                  ,0.0,1.0,0.0,0.0
10398,18 | ACT I SCENE XVIII,TheBatmanWhoLaughs,Dec-032019,purple eyes are so cool                 ,0.0,0.572,0.428,0.4572
10399,18 | ACT I SCENE XVIII,Andromeda_Constant,Oct-312019,re-readers in the background  *cackling*                 ,0.0,1.0,0.0,0.0
10400,18 | ACT I SCENE XVIII,henotic,Oct-112019,> ( NO                 ,1.0,0.0,0.0,-0.296
10401,18 | ACT I SCENE XVIII,shifachow,Sep-022019,deimos u finna die boi                 ,0.565,0.435,0.0,-0.5994
10402,18 | ACT I SCENE XVIII,shifachow,Sep-022019,its hER                 ,0.0,1.0,0.0,0.0
10403,18 | ACT I SCENE XVIII,shifachow,Sep-022019, eyes                  ,0.0,1.0,0.0,0.0
10404,18 | ACT I SCENE XVIII,moonlitmess,Aug-222019,lol i'm excited                 ,0.0,0.161,0.839,0.6369
10405,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,ily tristan                 ,0.0,0.185,0.815,0.6597
10406,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,TRISTAN DESTROY HIMMMM                 ,0.636,0.364,0.0,-0.5423
10407,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,BOI U DEADDD                 ,0.0,1.0,0.0,0.0
10408,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,I LOVE U MARRY ME                 ,0.0,0.323,0.677,0.6369
10409,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,NOOOOOO                 ,0.0,1.0,0.0,0.0
10410,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,AHAHAH                 ,0.0,1.0,0.0,0.0
10411,18 | ACT I SCENE XVIII,whatdafuqamidoing,Apr-222019,i like herrrr                 ,0.0,0.286,0.714,0.3612
10412,18 | ACT I SCENE XVIII,bloodorangeblush,Apr-172019,!!!                 ,0.0,1.0,0.0,0.0
10413,18 | ACT I SCENE XVIII,shamavad123,Jan-122019,Oh  come on! I literally JUST said I like her and you go and get her kidnapped. You really are a fan of GOT aren't you?                ,0.0,0.796,0.204,0.6565
10414,18 | ACT I SCENE XVIII,shamavad123,Jan-122019,I like this girl... She has the LeVane blood.                 ,0.0,0.737,0.263,0.3612
10415,18 | ACT I SCENE XVIII,bighitthesnake,Jan-022019,excuse me no                 ,0.489,0.222,0.289,-0.2263
10416,18 | ACT I SCENE XVIII,ulmeogi,Dec-262018,nO                 ,1.0,0.0,0.0,-0.296
10417,18 | ACT I SCENE XVIII,SoleyaMedici,Dec-062018,Tristan is amazing                 ,0.0,0.345,0.655,0.5859
10418,18 | ACT I SCENE XVIII,thewildmaiden,Dec-052018,Isn't she the one Edwina gave all that money on Earth? The little amulet seller? She had disappeared. Had she been taken here? Did she come from here?                 ,0.096,0.904,0.0,-0.4329
10419,18 | ACT I SCENE XVIII,itsrennie,Dec-032018,and they thought they were being discreet  face with tears of joy  face with tears of joy  face with tears of joy                  ,0.172,0.483,0.344,0.8271
10420,18 | ACT I SCENE XVIII,riyamcyriac,Nov-192018,How old is she                 ,0.0,1.0,0.0,0.0
10421,18 | ACT I SCENE XVIII,_moondusts,Oct-182018,Oh. One more reason to love Tristan!                 ,0.0,0.558,0.442,0.6962
10422,18 | ACT I SCENE XVIII,_moondusts,Oct-182018,No! fearful face  fearful face  fearful face                  ,0.801,0.199,0.0,-0.902
10423,18 | ACT I SCENE XVIII,gracce-,Oct-092018,okay so i wasn't sure on him for a little while bUT WOW THIS JUST SEALED THE DEAL                 ,0.105,0.607,0.288,0.6032
10424,18 | ACT I SCENE XVIII,gracce-,Oct-092018,omg is it demos or whatshisname                 ,0.0,1.0,0.0,0.0
10425,18 | ACT I SCENE XVIII,_flameele,Sep-152018,YA'LL!!!!!! ITS THE GIRL YALL!!!!                 ,0.0,1.0,0.0,0.0
10426,18 | ACT I SCENE XVIII,lowkeyloki__,Sep-082018,THAT GIRL FROM EARTH!!!!!                 ,0.0,1.0,0.0,0.0
10427,18 | ACT I SCENE XVIII,lowkeyloki__,Sep-082018,One more reason to love Tristan                 ,0.0,0.528,0.472,0.6666
10428,18 | ACT I SCENE XVIII,Queenlikescoffee,Sep-072018,Oh no                 ,0.688,0.312,0.0,-0.296
10429,18 | ACT I SCENE XVIII,charmamig,Sep-022018,GoT quote... a-fucking-gain,0.0,1.0,0.0,0.0
10430,18 | ACT I SCENE XVIII,LattyBritish,Aug-262018,Deimos is a very disgusting character  I love how you breathe life into your characters I swear                ,0.24,0.54,0.219,0.1458
10431,18 | ACT I SCENE XVIII,LattyBritish,Aug-262018,Holy shit no,0.853,0.147,0.0,-0.7003
10432,18 | ACT I SCENE XVIII,LattyBritish,Aug-262018,Lol I smell trouble                 ,0.415,0.154,0.431,0.0258
10433,18 | ACT I SCENE XVIII,e-bae-free-shipping,Aug-242018,um...                 ,0.0,1.0,0.0,0.0
10434,18 | ACT I SCENE XVIII,4llyxox,Jul-262018,GAMES OF THRONES? YES?                 ,0.0,0.495,0.505,0.4696
10435,18 | ACT I SCENE XVIII,4llyxox,Jul-262018,CHAPTERRRR 1                 ,0.0,1.0,0.0,0.0
10436,18 | ACT I SCENE XVIII,romanticismskiss,Jul-082018,Deimos come catch these hands boy                 ,0.0,1.0,0.0,0.0
10437,18 | ACT I SCENE XVIII,romanticismskiss,Jul-082018,ohhh noooo                 ,0.0,1.0,0.0,0.0
10438,18 | ACT I SCENE XVIII,BananaZurc,Jul-072018,Oh no  speak-no-evil monkey                  ,0.423,0.577,0.0,-0.296
10439,18 | ACT I SCENE XVIII,BananaZurc,Jul-072018,I'm confused! So Verona is Tristan's secretary and Vanessa is eric's daughter?                 ,0.191,0.809,0.0,-0.3802
10440,18 | ACT I SCENE XVIII,xoxo_celeste,Jul-032018,Deimos  prepare your funeral  'cause our boy Tristan is going to take you DOWN               ,0.161,0.839,0.0,-0.3612
10441,18 | ACT I SCENE XVIII,xoxo_celeste,Jul-032018,So would I  man. So would I.                ,0.0,1.0,0.0,0.0
10442,18 | ACT I SCENE XVIII,sensationale,Jun-142018,nO NOT MY BABY                 ,0.423,0.577,0.0,-0.296
10443,18 | ACT I SCENE XVIII,wishuponabutterfly,Jun-022018,No! I liked her!                 ,0.334,0.152,0.514,0.2924
10444,18 | ACT I SCENE XVIII,CookiesnCream133,May-312018,OH NO                 ,0.688,0.312,0.0,-0.296
10445,18 | ACT I SCENE XVIII,ofdivinity,Mar-142018,What a beautiful human. Protecting his people gah my respect for him has blown through the roofs                 ,0.0,0.667,0.333,0.7906
10446,18 | ACT I SCENE XVIII,#NAME?,Jan-252018,Deimos boi u dead                 ,0.683,0.317,0.0,-0.6486
10447,18 | ACT I SCENE XVIII,silentlywhispering,Dec-242017,the feeling's mutual!                 ,0.0,1.0,0.0,0.0
10448,18 | ACT I SCENE XVIII,silentlywhispering,Dec-242017,FUCK,1.0,0.0,0.0,-0.5423
10449,18 | ACT I SCENE XVIII,silentlywhispering,Dec-242017,my God  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy                  ,0.201,0.343,0.456,0.9136
10450,18 | ACT I SCENE XVIII,StarryNightOwls,Dec-212017,XD face with tears of joy  face with tears of joy  face with tears of joy                  ,0.186,0.294,0.52,0.9222
10451,18 | ACT I SCENE XVIII,StarryNightOwls,Dec-212017,Whoa  steamy!                ,0.0,1.0,0.0,0.0
10452,18 | ACT I SCENE XVIII,AlyradiAngelo,Dec-192017,Y'all... FIRST CHAPTER                 ,0.0,1.0,0.0,0.0
10453,18 | ACT I SCENE XVIII,teentragedy,Dec-182017,Oh shït                 ,0.0,1.0,0.0,0.0
10454,18 | ACT I SCENE XVIII,skypillars,Nov-142017,SHOTS FIRED  collision  pistol                  ,0.774,0.226,0.0,-0.7804
10455,18 | ACT I SCENE XVIII,collaterals,Nov-092017,I knew it lo-love                 ,0.0,1.0,0.0,0.0
10456,18 | ACT I SCENE XVIII,collaterals,Nov-092017,I knew it lo-love                 ,0.0,1.0,0.0,0.0
10457,18 | ACT I SCENE XVIII,collaterals,Nov-092017,Same                 ,0.0,1.0,0.0,0.0
10458,18 | ACT I SCENE XVIII,collaterals,Nov-092017,YOU GO BOY                 ,0.0,1.0,0.0,0.0
10459,18 | ACT I SCENE XVIII,collaterals,Nov-092017,Not yours either parce que they're people  human beings and not monkeys  sorry to disappoint you darling.               ,0.124,0.645,0.231,0.323
10460,18 | ACT I SCENE XVIII,collaterals,Nov-092017,Sick bastard  the sad part is that this happens in real life. This makes my skin crawl and my blood boil                ,0.355,0.645,0.0,-0.872
10461,18 | ACT I SCENE XVIII,collaterals,Nov-092017,KILL HIM BABE                 ,0.701,0.299,0.0,-0.6908
10462,18 | ACT I SCENE XVIII,collaterals,Nov-092017,Wait what? THE PIECE                 ,0.0,1.0,0.0,0.0
10463,18 | ACT I SCENE XVIII,collaterals,Nov-092017,I RESPECT MY KING                 ,0.0,0.392,0.608,0.4767
10464,18 | ACT I SCENE XVIII,collaterals,Nov-092017,NO FUCKING WAY,0.524,0.476,0.0,-0.296
10465,18 | ACT I SCENE XVIII,collaterals,Nov-092017,NO                 ,1.0,0.0,0.0,-0.296
10466,18 | ACT I SCENE XVIII,collaterals,Nov-092017,O T P                 ,0.0,0.0,0.0,0.0
10467,18 | ACT I SCENE XVIII,collaterals,Nov-092017,And what's the big problem about that??  smirking face  smirking face                  ,0.234,0.766,0.0,-0.4696
10468,18 | ACT I SCENE XVIII,skypillars,Nov-052017,*facepalm* I swear it like he must do idiot thing after idiot thing because apparently it been forgotten that HE IS THE F*****G KING OF ENDOLLON                 ,0.301,0.621,0.078,-0.7351
10469,18 | ACT I SCENE XVIII,skypillars,Nov-052017,Mmmm  sure. You still played a part in all this                ,0.0,0.598,0.402,0.5719
10470,18 | ACT I SCENE XVIII,skypillars,Nov-052017,YES. THIS IS WHY HES AWESOME. HE KNOWS AND RESPECTS WOMAN UNLIKE OTHERS                 ,0.0,0.524,0.476,0.8442
10471,18 | ACT I SCENE XVIII,skypillars,Nov-052017,I FÚCKING DARE YOU TO SAY THAT AGAIN                 ,0.0,1.0,0.0,0.0
10472,18 | ACT I SCENE XVIII,skypillars,Nov-052017,GO TRISTAN!!!!!!!!!!!!!!                 ,0.0,1.0,0.0,0.0
10473,18 | ACT I SCENE XVIII,skypillars,Nov-052017,SHÎT                 ,0.0,1.0,0.0,0.0
10474,18 | ACT I SCENE XVIII,skypillars,Nov-052017,Fllick the nose                 ,0.0,1.0,0.0,0.0
10475,18 | ACT I SCENE XVIII,skypillars,Nov-052017,Backtracking  I feel like this semi happened                ,0.0,0.667,0.333,0.3612
10476,18 | ACT I SCENE XVIII,skypillars,Nov-052017,Of course they do  face with tears of joy                  ,0.15,0.551,0.299,0.4404
10477,18 | ACT I SCENE XVIII,offtojupiter,Nov-032017,THIS BOOK IS AWESOME!!!                 ,0.0,0.376,0.624,0.7163
10478,18 | ACT I SCENE XVIII,PluckThatPeach,Oct-312017,That bastard                 ,0.778,0.222,0.0,-0.5423
10479,18 | ACT I SCENE XVIII,PluckThatPeach,Oct-312017, face screaming in fear  face screaming in fear  face screaming in fear  face screaming in fear  face screaming in fear  face screaming in fear  face screaming in fear                  ,0.744,0.256,0.0,-0.9896
10480,18 | ACT I SCENE XVIII,skypillars,Oct-272017,awww (but still that name  it so funny and adorable)                ,0.0,0.706,0.294,0.5777
10481,18 | ACT I SCENE XVIII,_logogriph,Oct-212017,Beggar girl from one fifth street?                 ,0.0,1.0,0.0,0.0
10482,18 | ACT I SCENE XVIII,FetchingPenumbra,Oct-122017,Llewellyn.  This is why I don't read fantasy stories often. Those freaking names xD                 ,0.159,0.625,0.216,0.25
10483,18 | ACT I SCENE XVIII,meggy_mcmillian,Oct-082017,I KNOW WHO IT IS                 ,0.0,1.0,0.0,0.0
10484,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-082017,I was gonna say Verona too but after reading the above comments it's not her....  *sigh*                 ,0.0,1.0,0.0,0.0
10485,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-082017,Hate is an understatement  pouting face  pouting face  pouting face  pouting face                  ,0.252,0.748,0.0,-0.5719
10486,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,There's a one man standing ovation here  Tristan  face with tears of joy                 ,0.121,0.637,0.242,0.4404
10487,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,*jumps up and down and claps like a stoned  retarded seal* I NEED THIS TO HAPPEN  face with tears of joy  face with tears of joy  face with tears of joy                 ,0.212,0.474,0.314,0.7579
10488,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017, dizzy face  dizzy face  dizzy face  dizzy face  dizzy face  all that gold                 ,0.543,0.457,0.0,-0.7579
10489,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,I hope your death is slow and painful                 ,0.496,0.292,0.212,-0.5994
10490,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,*starts digging Deimos's grave*                 ,0.0,1.0,0.0,0.0
10491,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Take back your oath  Tristan and end his life right now                ,0.0,1.0,0.0,0.0
10492,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Boi you's dead                 ,0.683,0.317,0.0,-0.6486
10493,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,RIP DEIMOS.                 ,0.0,1.0,0.0,0.0
10494,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Someone get me a good dagger made of bloodstone                 ,0.0,0.707,0.293,0.4404
10495,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,I've just made plans to turn my things to gold. Dammit                 ,0.0,1.0,0.0,0.0
10496,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,The water is drying up?!?!?!?!?!                 ,0.0,1.0,0.0,0.0
10497,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,DO YOU KNOW WHO YOU'RE TALKING TO??  YOU SHOULD BE GOING DOWN ON YOUR KNEES  PEASANT.                ,0.0,1.0,0.0,0.0
10498,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Yeah boy. Put him in his place                 ,0.0,0.732,0.268,0.296
10499,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,OMG  face screaming in fear                  ,0.659,0.341,0.0,-0.7003
10500,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Gee rub it in my face that I can't teleport                 ,0.0,1.0,0.0,0.0
10501,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,I like him  face with tears of joy  face with tears of joy     But apart from Eric  Amphitrite  Edwina  Tristan  and maybe Edwina's brother... Everyone shall remain suspicious to me                 ,0.16,0.584,0.256,0.7003
10502,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Everyone knows  face with tears of joy  face with tears of joy  face with tears of joy                  ,0.203,0.391,0.406,0.8271
10503,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017, face with tears of joy  face with tears of joy  face with tears of joy  they're making me miserable too with all that sexual tension                 ,0.283,0.429,0.288,0.4939
10504,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,I'm offended  face with tears of joy  how can she hate vanilla?                 ,0.392,0.412,0.196,-0.4215
10505,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,No appropriate age to start drinking in Endollon  beaming face with smiling eyes                  ,0.136,0.679,0.185,0.2023
10506,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,She's the goddess of nature. Boy can't you do better?                 ,0.211,0.789,0.0,-0.3412
10507,18 | ACT I SCENE XVIII,spicedbroccoli,Oct-072017,Nope. She likes your brother                 ,0.368,0.632,0.0,-0.3252
10508,18 | ACT I SCENE XVIII,Ashia234,Oct-072017,Tristen getting angry is dangerous. smiling face                  ,0.478,0.299,0.224,-0.5267
10509,18 | ACT I SCENE XVIII,Jidderh_K,Oct-062017,Who would do such a thing? Poor Verona                 ,0.341,0.659,0.0,-0.4767
10510,18 | ACT I SCENE XVIII,Jidderh_K,Oct-062017,Ditto!                 ,0.0,1.0,0.0,0.0
10511,18 | ACT I SCENE XVIII,DelhiBelly,Oct-062017,So good to see you back in action and updating regularly!                 ,0.0,0.742,0.258,0.54
10512,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,WHERE'S MY BAD BITCH EDWINA?                 ,0.709,0.291,0.0,-0.8074
10513,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Yes bitch                 ,0.585,0.0,0.415,-0.2732
10514,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,OOO SHIT BOUT TO GO DOWN,0.419,0.581,0.0,-0.5574
10515,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,God bless you                 ,0.0,0.169,0.831,0.5994
10516,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Oh shitttt                 ,0.0,1.0,0.0,0.0
10517,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,My heart                 ,0.0,1.0,0.0,0.0
10518,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,But awe                 ,0.0,1.0,0.0,0.0
10519,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Cheater                 ,1.0,0.0,0.0,-0.5423
10520,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Calm down                 ,0.0,0.303,0.697,0.3182
10521,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Oooooo beautiful eyes                 ,0.0,0.339,0.661,0.5994
10522,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Oooi  I see                ,0.0,1.0,0.0,0.0
10523,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,OOOO EDWINA TRISTAN SAID A BAD WORD                 ,0.412,0.588,0.0,-0.5423
10524,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Lol                 ,0.0,0.0,1.0,0.4215
10525,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,Eww  dark coco                ,0.0,1.0,0.0,0.0
10526,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,YEAH LIKE 10 DOLLARS                 ,0.0,0.245,0.755,0.7324
10527,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,CALM YOURSELF. IT'S JUST A BEING                 ,0.0,0.635,0.365,0.3182
10528,18 | ACT I SCENE XVIII,leesconfucius,Oct-062017,YEAH! PATHETIC                 ,0.645,0.0,0.355,-0.4199
10529,18 | ACT I SCENE XVIII,Tophie_Star,Oct-062017,Me too!!                 ,0.0,1.0,0.0,0.0
10530,18 | ACT I SCENE XVIII,meggy_mcmillian,Oct-062017,Hmm let me think... What about the daughter of Eric?                 ,0.0,1.0,0.0,0.0
10531,18 | ACT I SCENE XVIII,meggy_mcmillian,Oct-062017,If I could hate people  I would hate him too  pouting face                 ,0.481,0.519,0.0,-0.8126
10532,18 | ACT I SCENE XVIII,meggy_mcmillian,Oct-062017,Goooo Tristan! You show him!                 ,0.0,1.0,0.0,0.0
10533,18 | ACT I SCENE XVIII,meggy_mcmillian,Oct-062017,Nooooo                 ,0.0,1.0,0.0,0.0
10534,18 | ACT I SCENE XVIII,meggy_mcmillian,Oct-062017,My SHIP  red heart  smiling face with heart-eyes                  ,0.0,0.7,0.3,0.4588
10535,18 | ACT I SCENE XVIII,ThatFiestyBabyOreo,Oct-052017,First comment l!                 ,0.0,1.0,0.0,0.0
10536,19 | ACT I SCENE XIX,TheBatmanWhoLaughs,Nov 17 2020,I wonder how out of tune it is....                  ,0.0,1.0,0.0,0.0
10537,19 | ACT I SCENE XIX,cIubpenguin,Nov 17 2020,nah im out                  ,0.412,0.588,0.0,-0.1027
10538,19 | ACT I SCENE XIX,cIubpenguin,Nov 17 2020,sigh                  ,0.0,0.0,1.0,0.0258
